"Shop Turkey - Istanbul - Büyükçekmece Göl 1";"Hürriyet Mh., D-369 Karayolu, Büyükçekmece/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Çatalca";"Kaleiçi Mh., Ferhatpa?a Cd, 34540 Istanbul/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Fenerbahce";"Fenerbahçe Mh., Paral? Otopark, 34726 Kad?köy/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - K?nal?ada";"K?nal?ada Mh., Faz?l Ahmet Aytaç Sk 1, K?nal?ada/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Mimarsinan";"Fat?h Mh., Kordonboyu Cd, 34500 Büyükçekmece/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Silivri";"Alibey Mh., K?nal? Cd, 34570 Istanbul/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Tuzla";"Postane Mh., Orkide Sk 1, Tuzla/Istanbul Province, Turkey"
"Shop Turkey - Istanbul - Ye?ilköy";"Ye?ilköy Mh., ?air Sk, 34149 Bak?rköy/Istanbul Province, Turkey"
"Shop Turkey - Izmir";"Mithatpa?a Mh., Mustafa Kemal Sahil Blv, Konak/Izmir Province, Turkey"
"Shop Turkey - Izmit";"Kemalpa?a Mh., Oramiral Salim Dervi?o?lu Cd 1-9, 41000 ?zmit/Kocaeli Province, Turkey"
"Shop Turkey - Kapulukaya Ankara";"Kürebo?az? Yolu, Kürebo?az?/K?r?kkale Province, Turkey"
"Shop Turkey - Karaburun";"Karaburun Mh., Radar Cd, 34540 Karaburun/Istanbul Province, Turkey"
"Shop Turkey - Kemer";"Merkez Mh., Kemer Belediyesi Kültür Salonu, 07980 Kemer/Antalya Province, Turkey"
"Shop Turkey - Kemikli";"?ehitlik, 17900 Çanakkale Province, Turkey"
"Shop Turkey - Kurtbogazi Baraji (Ankara)";"Ci?ir, Ankara Bolu Yolu, Ankara Province, Turkey"
"Shop Turkey - Kusadasi";"Türkmen Mh., Yat Liman?, 09400 Kusadasi/Ayd?n Province, Turkey"
"Shop Turkey - Marmaris";"Tepe Mh., Barbaros Cd, 48600 Çamdibi/Mu?la Province, Turkey"
"Shop Turkey - Mersin City";"Gazi Mh., Adnan Menderes Blv, 33000 Mersin/Mersin Province, Turkey"
"Shop Turkey - Mersin Kizkalesi";"Mersin Silifke Yolu, K?zkalesi/Mersin Province, Turkey"
"Shop Turkey - Ören";"Bahçelievler Mh., 2554. Cd, 10300 Bal?kesir Province, Turkey"
"Shop Turkey - Ormanli";"Ormanl? Mh., Ormanl? Yolu, Istanbul Province, Turkey"
"Shop Turkey - Ortakent";"Zümrüt Sk, 48400 Yal?/Mu?la Province, Turkey"
"Shop Turkey - Pirlanta Beach";"Alt?nkum Mh., Turgutlu Dostlar Sitesi, 35930 Çe?me/Izmir Province, Turkey"
"Shop Turkey - Sarigerme";"Mu?la Fethiye Yolu, Mu?la Province, Turkey"
"Shop Turkey - Sarkoy";"D120, ?arköy/Tekirda? Province, Turkey"
"Shop Turkey - Saros";"E87, Çanakkale Province, Turkey"
"Shop Turkey - Sinop";"Kaleyaz?s? Mh., Barbaros Cd 1-11, 57000 Sinop/Sinop Province, Turkey"
"Shop Turkey - Teos";"Teos Cd, 35460 Izmir Province, Turkey"
"Shop Turkey - Turgut Reis";"Gazi Mustafa Kemal Blv, 48400 Mu?la Province, Turkey"
"Shop Turkey - Urla, Icmeler";"?çmeler Mh., 4101. Sk, 35430 Izmir Province, Turkey"
"Shop Turkey - Yalikavak";"Shell, 48400 Mu?la Province, Turkey"
"Shop Turkey - Yalova";"Rüstem Pa?a Mh., Gazi Pa?a Cd 27, 77100 Yalova/Yalova Province, Turkey"
"Shop Turks and Caicos Islands - Long Bay";"Silver Palms Close, Turks and Caicos Islands"
"Shop Turks and Caicos Islands - Providenciales";"International Dr, Turks and Caicos Islands"
"Shop Turks and Caicos Islands - Turks and Caicos Islands";"Turks and Caicos Islands"
"Shop Ukraine - Bakota";"T2317, Khmel'nyts'ka oblast, Ukraine"
"Shop Ukraine - Berdyansk ";"Makarova St, Berdyans'k, Zaporiz'ka oblast, Ukraine, 71100"
"Shop Ukraine - Cherkassy";"Heroiv Dnipra St, Cherkasy, Cherkas'ka oblast, Ukraine, 18000"
"Shop Ukraine - Donuzlav";"T0108, Crimea, Ukraine"
"Shop Ukraine - Evpatoria";"60-richchya SRSR St, Yevpatoriya, Crimea, Ukraine"
"Shop Ukraine - Kiev";"Semena Paliya St, 19, Vyshhorod, Kiev Oblast, Ukraine, 07301"
"Shop Ukraine - Kirilovka";"T0820, Kyrylivka, Zaporiz'ka oblast, Ukraine, 72563"
"Shop Ukraine - Krym";"Kolhospna St, Kerch, Crimea, Ukraine"
"Shop Ukraine - Kryvyy Rih";"Sarans'ka St, 101, Kryvyi Rih, Dnipropetrovs'ka oblast, Ukraine, 50000"
"Shop Ukraine - Odessa";"Buhaivs'ka St, 21, Odesa, Odes'ka oblast, Ukraine, 65000"
"Shop Ukraine - Olenevka";"Chornomors'kyi district, Crimea, Ukraine"
"Shop Ukraine - Rybakovka";"T1515, Rybakivka, Mykolaivs'ka oblast, Ukraine, 57460"
"Shop Ukraine - Saltov";"T2104, Kharkivs'ka oblast, Ukraine"
"Shop Ukraine - Schelkino";"Lenins'kyi district, Crimea, Ukraine"
"Shop Ukraine - Sevastopol";"Shchytova St, 1, Sevastopol', Sevastopol' city, Ukraine, 99000"
"Shop Ukraine - Zalestchiki";"T2321, Khmel'nyts'ka oblast, Ukraine"
"Shop United Arab Emirates - Abu Dhabi, Yas island";"E 12 - Al Rahba - United Arab Emirates"
"Shop United Arab Emirates - Al Dabiya";"Abu Dhabi - United Arab Emirates"
"Shop United Arab Emirates - Al Mirfa";"E 11 - United Arab Emirates"
"Shop United Arab Emirates - Dibba Rock, Fujairah";"E 99 - Diba Al Fujairah - United Arab Emirates"
"Shop United Arab Emirates - Dubai";"Jumeirah Rd - Dubai - United Arab Emirates"
"Shop United Arab Emirates - Khorfakan";"E 99 - Khor Fakkan - United Arab Emirates"
"Shop United Kingdom - Aberavon (Port Talbot)";"The Princess Margaret Way, Port Talbot, Neath Port Talbot SA12, UK"
"Shop United Kingdom - Abersoch";"Lon Golff, Abersoch, Gwynedd LL53, UK"
"Shop United Kingdom - Ainsdale";"62, Southport, Merseyside PR8, UK"
"Shop United Kingdom - Allonby";"B5300, Maryport, Cumbria CA15, UK"
"Shop United Kingdom - Alton Water Reservoir";"Argent Manor, Ipswich, Suffolk IP9, UK"
"Shop United Kingdom - Anglesey (North Wales)";"5, Holyhead, Isle Of Anglesey LL65, UK"
"Shop United Kingdom - Ardersier Bay";"Old Military Rd, Inverness, Highland IV2, UK"
"Shop United Kingdom - Ardleigh Reservoir";"Crown Ln S, Ardleigh, Essex CO7, UK"
"Shop United Kingdom - Avon Beach";"20 Falcon Dr, Christchurch, Dorset BH23, UK"
"Shop United Kingdom - Ballyhornan Beach, Downpatrick";"16A Killard Square, Ballyhornan, Downpatrick, Down BT30 7PW, UK"
"Shop United Kingdom - Balmedie";"21 Chapelwell Wynd, Balmedie, Aberdeen AB23 8HN, UK"
"Shop United Kingdom - Bangor / Ballyholme";"2 Hamilton Villas, Bangor, North Down BT20 5PG, UK"
"Shop United Kingdom - Barassie";"7, Troon, South Ayrshire KA10, UK"
"Shop United Kingdom - Bartley Reservoir (Birmingham)";"92 Frankley Ln, Birmingham, West Midlands, UK"
"Shop United Kingdom - Beadnell Bay";"6 High Newton Farm Cottages, Newton-by-the-Sea, Alnwick, Northumberland NE66 3ED, UK"
"Shop United Kingdom - Bellhaven";"1 Hedderwickhill Stables, Dunbar, East Lothian EH42 1XF, UK"
"Shop United Kingdom - Benone Strand (Northern Ireland)";"53 Benone Ave, Limavady BT49, UK"
"Shop United Kingdom - Bewl Valley Sailing Club";"Huntley Mill Rd, Ticehurst, East Sussex TN5, UK"
"Shop United Kingdom - Bexhill on Sea";"Channel View E, Bexhill-on-Sea, East Sussex TN40, UK"
"Shop United Kingdom - Bigbury Bay";"9 Fosse Way, Challaborough, Kingsbridge, Devon TQ7 4HU, UK"
"Shop United Kingdom - Bigbury beach (Plymouth)";"Earl's Dr, Torpoint, Cornwall PL10, UK"
"Shop United Kingdom - Blackpool";"9 Middle St, Blackpool, FY1 5EZ, UK"
"Shop United Kingdom - Blithfield Reservoir";"Newlands Ln, Rugeley, Staffordshire WS15, UK"
"Shop United Kingdom - Blyth Beach";"1, Northumberland, UK"
"Shop United Kingdom - Bognor Regis";"Bognor Regis, opp Royal Norfolk Hotel, Bognor Regis, West Sussex PO21, UK"
"Shop United Kingdom - Bolt head beach (Salcombe)";"3 Ringrone Bolt Head, Sharpitor, Salcombe, Devon TQ8 8LW, UK"
"Shop United Kingdom - Borth";"B4353, Borth, Ceredigion SY24, UK"
"Shop United Kingdom - Boscombe Chine";"Undercliff Dr, Bournemouth, UK"
"Shop United Kingdom - Bough Beech";"6 Lakeside Close, Bough Beech, Edenbridge, Kent TN8 7PL, UK"
"Shop United Kingdom - Brancaster Bay";"A149, King's Lynn, Norfolk PE31, UK"
"Shop United Kingdom - Branksome Chine";"W Undercliff Promenade, Bournemouth BH2, UK"
"Shop United Kingdom - Bray Lake";"Monkey Island Ln, Maidenhead, Windsor and Maidenhead SL6, UK"
"Shop United Kingdom - Bridlington";"32 Cliff Ln, Skipsea, Driffield, East Riding of Yorkshire YO25 8SX, UK"
"Shop United Kingdom - Brightlingsea";"Colne Way, St Osyth, Essex CO16, UK"
"Shop United Kingdom - Broad Haven";"Pembrokeshire Coast National Park, Settlands Hill, Haverfordwest, Pembrokeshire SA62, UK"
"Shop United Kingdom - Brogborough Lake";"Sheeptick End, Bedford, Central Bedfordshire MK43, UK"
"Shop United Kingdom - Burghead Bay";"B9011, Forres, Moray IV36, UK"
"Shop United Kingdom - Burghfield (Theale Lake)";"4, Reading, West Berkshire, UK"
"Shop United Kingdom - Burnham on Crouch";"Marsh Rd, Burnham-on-Crouch, Essex CM0, UK"
"Shop United Kingdom - Bury Lake";"97A Uxbridge Rd, Rickmansworth, Hertfordshire WD3 7DJ, UK"
"Shop United Kingdom - Bushmills / Bushfoot / Portballintrae";"A2, Bushmills, Coleraine BT57, UK"
"Shop United Kingdom - Calshot";"New Forest National Park, Jack Maynard Rd, Southampton, Hampshire SO45, UK"
"Shop United Kingdom - Camber Sands";"6 Old Lydd Rd, Camber, Rye, East Sussex TN31 7RE, UK"
"Shop United Kingdom - Canvey Island";"137 Eastern Esplanade, Canvey Island, Essex SS8 7HY, UK"
"Shop United Kingdom - Carbis Bay";"Beach Rd, Saint Ives, Cornwall TR26, UK"
"Shop United Kingdom - Cardiff Bay";"Locks Rd, Cardiff CF10, UK"
"Shop United Kingdom - Carnoustie";"1, Carnoustie, Angus DD7, UK"
"Shop United Kingdom - Carsington Water";"B5035, Matlock, Derbyshire DE4, UK"
"Shop United Kingdom - Chalkwell Beach";"29-33 Marine Parade, Southend-on-Sea SS1 2EJ, UK"
"Shop United Kingdom - Chasewater";"103-109 Lawnswood Ave, Burntwood, Staffordshire WS7, UK"
"Shop United Kingdom - Christchurch Harbour ";"32 Waterside, Christchurch, Dorset BH23 3NZ, UK"
"Shop United Kingdom - Clacton on Sea";"54 W Rd, Clacton-on-Sea, Essex CO15 1AG, UK"
"Shop United Kingdom - Clowbridge Reservoir";"7 Manchester Rd, Dunnockshaw, Burnley, Lancashire BB11 5PW, UK"
"Shop United Kingdom - Cockerham sands";"Fluke Hall Ln, Preston, Lancashire PR3, UK"
"Shop United Kingdom - Cold Knap (Barry Island)";"Promenade, Barry, Vale of Glamorgan CF62, UK"
"Shop United Kingdom - Compton";"Military Rd, Freshwater, Isle of Wight PO40, UK"
"Shop United Kingdom - Constantine Bay";"Unnamed Rd, Cornwall PL28, UK"
"Shop United Kingdom - Covenham Reservoir";"Bull Bank, Louth, Lincolnshire LN11, UK"
"Shop United Kingdom - Coverack";"B3294, Helston, Cornwall TR12, UK"
"Shop United Kingdom - Cranfield";"91 Windmill Rd, Kilkeel, Newry, Newry and Mourne BT34 4LP, UK"
"Shop United Kingdom - Crosby";"7 Heathfield Rd, Brighton le Sands, Liverpool, Merseyside L22 6RE, UK"
"Shop United Kingdom - Dale";"Pembrokeshire Coast National Park, 137 Castle Way, Dale, Haverfordwest, Pembrokeshire SA62 3RN, UK"
"Shop United Kingdom - Datchet Water";"Horton Rd, Slough, Windsor and Maidenhead SL3, UK"
"Shop United Kingdom - Daymer Bay";"Daymer Ln, Wadebridge, Cornwall PL27, UK"
"Shop United Kingdom - Derwent Reservoir";"B6306, Consett, County Durham DH8, UK"
"Shop United Kingdom - Dover";"Eastern Service Rd, Dover, Kent CT16, UK"
"Shop United Kingdom - Draycote Water";"4 Draycote Water, Kites Hardwick, Rugby, Warwickshire CV23 8AB, UK"
"Shop United Kingdom - Dungeness";"90 Coast Dr, Lydd-on-Sea, Romney Marsh, Kent TN29 9NW, UK"
"Shop United Kingdom - Dunnet Bay";"A836, Thurso, Highland KW14, UK"
"Shop United Kingdom - East Beach";"20 Wilmslowe, Canvey Island, Essex SS8 8HU, UK"
"Shop United Kingdom - East Wittering";"16 E Bracklesham Dr, Bracklesham Bay, Chichester, West Sussex PO20, UK"
"Shop United Kingdom - Elie";"9 Liberty, Elie, Leven, Fife KY9 1AU, UK"
"Shop United Kingdom - Exmouth";"Queen's Dr, Exmouth, Devon EX8, UK"
"Shop United Kingdom - Exmouth Duck Pond";"3 The Royal Ave, Exmouth, Devon EX8 1EN, UK"
"Shop United Kingdom - Exmouth Seafront";"2, Exmouth, Devon EX8, UK"
"Shop United Kingdom - Farmoor Reservoir (Oxford)";"5 Lower Whitley Rd, Cumnor, Oxford, Oxfordshire OX2 9NU, UK"
"Shop United Kingdom - Ferring (Worthing)";"2, Worthing, West Sussex BN11, UK"
"Shop United Kingdom - Fleetwood";"3 Marine Parade, Fleetwood, Lancashire FY7, UK"
"Shop United Kingdom - Foremark Reservoir";"1 Bendalls Cottages, Milton, Derby, Derbyshire DE65 6EG, UK"
"Shop United Kingdom - Foryd Bay";"3 Chatham Log Cabins, Llanwnda, Caernarfon, Gwynedd LL54 5TG, UK"
"Shop United Kingdom - Fraserburgh";"B9033, Fraserburgh, Aberdeenshire AB43, UK"
"Shop United Kingdom - Freshwater West";"Pembrokeshire Coast National Park, B4319, Pembroke, Pembrokeshire SA71, UK"
"Shop United Kingdom - Freswick Bay";"A99, Wick, Highland KW1, UK"
"Shop United Kingdom - Godrevy";"3 Godrevy Towans, Gwithian, Hayle, Cornwall TR27 5ED, UK"
"Shop United Kingdom - Goring-By-Sea";"Sea Pl, Goring-by-Sea, Worthing, West Sussex BN12, UK"
"Shop United Kingdom - Gower Penninsula";"5 Overton Ln, Port Eynon, Swansea SA3 1NR, UK"
"Shop United Kingdom - Grafham Water";"Church Rd, Huntingdon, Cambridgeshire PE28, UK"
"Shop United Kingdom - Grebe Lake";"7 School Hill, Charndon, Bicester, Buckinghamshire OX27 0BQ, UK"
"Shop United Kingdom - Grimwith Reservoir";"Yorkshire Dales National Park, Hartlington Moor Ln, Skipton, North Yorkshire BD23, UK"
"Shop United Kingdom - Gullane";"4 Marine Terrace, Gullane, East Lothian EH31, UK"
"Shop United Kingdom - Gwithian";"26 Upton Towans, Hayle, Cornwall TR27 5BJ, UK"
"Shop United Kingdom - Gyllunvase";"16 Cliff Rd, Falmouth, Cornwall TR11 4LZ, UK"
"Shop United Kingdom - Halifax - Warley Moor Reservoir";"Cold Edge Rd, Halifax, West Yorkshire HX2, UK"
"Shop United Kingdom - Hayling Island";"202 Sea Front, Hayling Island, Hampshire PO11 9HR, UK"
"Shop United Kingdom - Helensburgh";"120 E Clyde St, Helensburgh, Argyll and Bute G84 7AR, UK"
"Shop United Kingdom - Hells Mouth / Porth Neigwl";"2 Bryn Llawen, Llanengan, Pwllheli, Gwynedd LL53 7LG, UK"
"Shop United Kingdom - Hickling";"Decoy Rd, Great Yarmouth, Norfolk NR29, UK"
"Shop United Kingdom - Highcliffe";"12 Waterford Gardens, Highcliffe, Christchurch, Dorset BH23 5DP, UK"
"Shop United Kingdom - Hillhead";"Meon Rd, Titchfield, Hampshire PO14, UK"
"Shop United Kingdom - Holland on Sea";"Manor Way, Holland-on-Sea, Clacton-on-Sea, Essex CO15, UK"
"Shop United Kingdom - Horton";"1 Oxwich Castle Cottages, Oxwich, Swansea SA3 1ND, UK"
"Shop United Kingdom - Hove";"14 Roman Rd, Hove, The City of Brighton and Hove BN3 4LA, UK"
"Shop United Kingdom - Hove Lagoon";"14 Roman Rd, Hove, The City of Brighton and Hove BN3 4LA, UK"
"Shop United Kingdom - Hoveringham Lake";"Lodgefield Ln, Nottingham, Nottinghamshire NG14, UK"
"Shop United Kingdom - Hoylake";"46-49 N Parade, Birkenhead, Merseyside CH47, UK"
"Shop United Kingdom - Hullbridge";"The Esplanade, Hullbridge, Essex SS5, UK"
"Shop United Kingdom - Hunstanton";"44A Sea Ln, Hunstanton, Norfolk PE36 6JL, UK"
"Shop United Kingdom - Hythe";"48 Marine Parade, Hythe, Kent CT21 6AW, UK"
"Shop United Kingdom - Islay, The Big Strand";"A846, Isle of Islay, Argyll and Bute PA42, UK"
"Shop United Kingdom - Isle of Wight (Sandown)";"12-16 Pier St, Sandown, Hampshire PO36 8JX, UK"
"Shop United Kingdom - Kearney";"37 Newcastle Rd, Portaferry, Newtownards, Ards BT22 1QQ, UK"
"Shop United Kingdom - Kessingland";"N Cliff, Kessingland, Suffolk NR33, UK"
"Shop United Kingdom - Kimmeridge / KBay";"14 Gaulter Cottages, Kimmeridge, Wareham, Dorset BH20 5PF, UK"
"Shop United Kingdom - King George's Reservoir (London)";"Sewardstone Rd, London Borough of Waltham Forest, E4, UK"
"Shop United Kingdom - Lake Windermere";"Lake District National Park, 2 Hill of Oaks Cottages, Windermere, Cumbria LA23 3PJ, UK"
"Shop United Kingdom - Lancing";"2, Lancing, West Sussex BN15, UK"
"Shop United Kingdom - Largs";"Mackerston Pl, Largs, North Ayrshire KA30, UK"
"Shop United Kingdom - Larne - Browns Bay";"37 Bay Road Manor, Larne BT40 1FG, UK"
"Shop United Kingdom - Leasowe";"207 A551, Birkenhead, Wirral CH46, UK"
"Shop United Kingdom - Leven";"12 Victoria Rd, Lundin Links, Leven, Fife KY8 6AX, UK"
"Shop United Kingdom - Lewis, Barvas";"19 Seabhal, Brue, Isle of Lewis, Na h-Eileanan an Iar HS2 0QW, UK"
"Shop United Kingdom - Lewis, Bragar";"3 N Bragar, Isle of Lewis, Na h-Eileanan an Iar HS2 9DA, UK"
"Shop United Kingdom - Lewis, Eoropie";"B8013, Isle of Lewis, Na h-Eileanan an Iar HS2, UK"
"Shop United Kingdom - Littlehampton";"Sea Rd, Rustington, West Sussex BN16, UK"
"Shop United Kingdom - Llandegfedd Reservoir";"3 Wellfield Close, Pontypool, Monmouthshire NP4, UK"
"Shop United Kingdom - Llandwyn Bay";"2 Penrhyn Gwyn, Aberffraw, Ty Croes, Isle Of Anglesey LL63 5EX, UK"
"Shop United Kingdom - Llangennith";"Moor Ln, Swansea SA3, UK"
"Shop United Kingdom - Llangorse Lake";"Brecon Beacons National Park, B4560, Brecon, Powys LD3, UK"
"Shop United Kingdom - Longniddry";"3 Seton Steading, Longniddry, East Lothian EH32 0PP, UK"
"Shop United Kingdom - Long Rock";"Newtown Ln, Cornwall, UK"
"Shop United Kingdom - Lough Neagh / Antrim";"Enkalon Industrial Estate, 7 Randalstown Rd, Antrim BT41 4JX, UK"
"Shop United Kingdom - Lough Neagh / Oxford Island";"32 Island View Ln, Craigavon BT67, UK"
"Shop United Kingdom - Lowestoft";"26 B1532, Lowestoft, Suffolk NR33, UK"
"Shop United Kingdom - Luce Bay";"2 High Drummore Cottages, Drummore, Stranraer, Dumfries and Galloway DG9 9QL, UK"
"Shop United Kingdom - Lyme Regis";"Higher Sea Ln, Charmouth, Dorset DT6, UK"
"Shop United Kingdom - Machrihanish";"B843, Campbeltown, Argyll and Bute PA28, UK"
"Shop United Kingdom - Marazion";"Unnamed Rd, Marazion, Cornwall, UK"
"Shop United Kingdom - Mersea Island";"25 Shears Crescent, West Mersea, Colchester, Essex CO5 8AR, UK"
"Shop United Kingdom - Millisle";"Seaview Ave, Newtownards, Ards BT22, UK"
"Shop United Kingdom - Minehead";"Warren Rd, Minehead, Somerset TA24, UK"
"Shop United Kingdom - Minster, Isle of Sheppey";"51 Kensington Rd, Southend-on-Sea, SS1 2SX, UK"
"Shop United Kingdom - Morecambe Bay";"Dertern Ln, Bolton-le-Sands, Lancashire LA5, UK"
"Shop United Kingdom - Mylor";"1 Ganges Close, Mylor Harbour, Falmouth, Cornwall TR11 5UG, UK"
"Shop United Kingdom - Newburgh on Ythan";"1 Inch Rd, Newburgh, Ellon, Aberdeenshire AB41 6BQ, UK"
"Shop United Kingdom - Newcastle";"2 Castle Pl, Newcastle, Down BT33 0AB, UK"
"Shop United Kingdom - Newgale";"Pembrokeshire Coast National Park, Newgale Hill, Haverfordwest, Pembrokeshire SA62, UK"
"Shop United Kingdom - Newtownards";"105 Comber Rd, Newtownards, Ards BT23 6, UK"
"Shop United Kingdom - Newtownards (Northern Ireland)";"90 Bowtown Rd, Newtownards, Ards BT23, UK"
"Shop United Kingdom - Niton";"Undercliff Dr, Niton, Isle of Wight PO38, UK"
"Shop United Kingdom - Oban";"Glenshellach Terrace, Oban, Argyll and Bute PA34, UK"
"Shop United Kingdom - Outcast Sands (Redcar)";"1 Majuba Rd, Redcar, Redcar and Cleveland TS10, UK"
"Shop United Kingdom - Oxwich Bay";"A4118 Rd, Swansea SA3, UK"
"Shop United Kingdom - Pagham";"58 Harbour Rd, Bognor Regis, West Sussex PO21 4TD, UK"
"Shop United Kingdom - Paignton";"Torbay Rd, Torquay, Torbay TQ2, UK"
"Shop United Kingdom - Pendine (South Wales)";"Marsh Rd, Carmarthen, Carmarthenshire SA33, UK"
"Shop United Kingdom - Pendower Beach";"26A The Lugger, Portscatho, Truro, Cornwall TR2 5HE, UK"
"Shop United Kingdom - Pennington Flash";"10 Green Ln, Lowton, Warrington, Greater Manchester WA3 1BQ, UK"
"Shop United Kingdom - Pentewan";"B3273, Saint Austell, Cornwall PL26, UK"
"Shop United Kingdom - Perran Sands";"Ellenglaze Ln, Newquay, Cornwall TR8, UK"
"Shop United Kingdom - Pevensey Bay (Eastbourne)";"1 The Beachings, Pevensey Bay, Pevensey, East Sussex BN24 6JF, UK"
"Shop United Kingdom - Pitsford Reservoir";"Grange Ln, Moulton, Northamptonshire NN6, UK"
"Shop United Kingdom - Plymouth Sound";"Lawrence Rd, Plymouth PL9, UK"
"Shop United Kingdom - Polzeath (North Cornwall)";"Rock Rd, Wadebridge, Cornwall PL27, UK"
"Shop United Kingdom - Poole Harbour";"25, Poole BH15, UK"
"Shop United Kingdom - Poppit Sands / Cardigan";"Pembrokeshire Coast National Park, B4546, Cardigan, Pembrokeshire SA43, UK"
"Shop United Kingdom - Port Eynon";"3 Underhill Ln, Horton, Swansea SA3 1LB, UK"
"Shop United Kingdom - Porthcawl";"30 Trecco Bay, Porthcawl, Bridgend CF36 5NG, UK"
"Shop United Kingdom - Porthleven";"5 Loe Bar Rd, Porthleven, Helston, Cornwall TR13 9ER, UK"
"Shop United Kingdom - Portland Harbour";"Portland Beach Rd, Dorset DT4, UK"
"Shop United Kingdom - Portobello, Edinburgh";"18-49 Promenade, Edinburgh, City of Edinburgh EH15, UK"
"Shop United Kingdom - Portstewart";"41 Barmouth Rd, Coleraine BT51, UK"
"Shop United Kingdom - Port Talbot";"Central Rd, Port Talbot, Neath Port Talbot SA13, UK"
"Shop United Kingdom - Praa Sands";"Trewelloe Rd, Penzance, Cornwall TR20, UK"
"Shop United Kingdom - Prestwick";"7, South Ayrshire KA9, UK"
"Shop United Kingdom - Pugneys Park , Wakefield";"326 Milnthorpe Ln, Wakefield, West Yorkshire WF2 7JB, UK"
"Shop United Kingdom - Pugneys Park, Wakefield ";"326 Milnthorpe Ln, Wakefield, West Yorkshire WF2 7JB, UK"
"Shop United Kingdom - Queen Mary Reservoir";"43 Walnut Tree Rd, Staines, Surrey County TW17, UK"
"Shop United Kingdom - Red Wharf Bay";"37 Parc Tyddyn, Pentraeth, Isle Of Anglesey LL75, UK"
"Shop United Kingdom - Rhosneigr";"A4080, Rhosneigr, Isle Of Anglesey LL64, UK"
"Shop United Kingdom - Rhossil Beach (Swansea)";"42 Long Ridge, Swansea SA1, UK"
"Shop United Kingdom - Ringstead";"Shortlake Ln, Weymouth, Dorset DT3, UK"
"Shop United Kingdom - Roa Island";"41 Piel St, Roa Island, Barrow-in-Furness, Cumbria LA13 0QL, UK"
"Shop United Kingdom - Rutland Water";"Gibbet Ln, Oakham, Rutland LE15, UK"
"Shop United Kingdom - Saint Andrews";"W Sands Rd, Saint Andrews, Fife KY16, UK"
"Shop United Kingdom - Saint Mary's Bay";"1 Dymchurch Rd, St Mary's Bay, Romney Marsh, Kent TN29 0ET, UK"
"Shop United Kingdom - Saint Syrus";"1, Montrose, Aberdeenshire DD10, UK"
"Shop United Kingdom - Saltcoats/ Ardrossan";"71B Ardrossan Rd, Seamill, West Kilbride, North Ayrshire KA23 9NF, UK"
"Shop United Kingdom - Sandbanks";"85 Banks Rd, Poole BH13, UK"
"Shop United Kingdom - Saunton Sands";"Saunton Rd, Braunton, Devon EX33, UK"
"Shop United Kingdom - Seaford";"15 St John's Rd, Seaford, East Sussex BN25 1JW, UK"
"Shop United Kingdom - Sennen Cove";"2 Sunny Corner Ln, Sennen, Penzance, Cornwall TR19 7AX, UK"
"Shop United Kingdom - Severn Beach";"Severn Rd, Severn Beach, South Gloucestershire, UK"
"Shop United Kingdom - Shetland, Brae voe";"A970, Shetland, Shetland Islands ZE2, UK"
"Shop United Kingdom - Shetland, Lerwick";"Mitchell's Rd, Shetland, Shetland Islands ZE1, UK"
"Shop United Kingdom - Shetland, Sullom Pier";"1 Stackhoull, Sullom, Shetland, Shetland Islands ZE2 9RN, UK"
"Shop United Kingdom - Shetland, Sumburgh";"A970, Shetland, Shetland Islands ZE3, UK"
"Shop United Kingdom - Shetland, Tresta voe";"A971, Shetland, Shetland Islands ZE2, UK"
"Shop United Kingdom - Shoreham";"27 Riverside Rd, Shoreham-by-Sea, West Sussex BN43, UK"
"Shop United Kingdom - Shoreham (Brighton)";"34 Brunswick Terrace, Hove, East Sussex BN3 1HA, UK"
"Shop United Kingdom - Silloth Beach";"13 Criffel St, Silloth, Cumbria CA7, UK"
"Shop United Kingdom - Sinclair's Bay";"A99, Wick, Highland KW1, UK"
"Shop United Kingdom - Solent Central / Cowes ";"33 Cambridge Rd, East Cowes, Isle of Wight PO32, UK"
"Shop United Kingdom - Solent East / Portsmouth ";"Appley Walk, Isle of Wight, UK"
"Shop United Kingdom - Solent West / Lymington ";"1 Westway, Cranmore, Yarmouth, Isle of Wight PO41 0XT, UK"
"Shop United Kingdom - Southend";"51 Kensington Rd, Southend-on-Sea, SS1 2SX, UK"
"Shop United Kingdom - Southfield Reservoir ";"S Field Ln, Goole, East Riding of Yorkshire DN14, UK"
"Shop United Kingdom - Staunton Harold Reservoir";"Sir Henry's Ln, Derby, Derbyshire DE73, UK"
"Shop United Kingdom - Stithians Lake";"2 Dam Bungalows, Carn, Stithians, Truro, Cornwall TR3 7AW, UK"
"Shop United Kingdom - St Ives Harbour, Cornwall";"11 Sea View Terrace, St Ives, Cornwall TR26 2DH, UK"
"Shop United Kingdom - Stokes Bay";"Lifeboat Ln, Gosport, Hampshire PO12, UK"
"Shop United Kingdom - Sutton - Powells Pool";"135 Monmouth Dr, Sutton Coldfield, West Midlands B73 6JN, UK"
